2025-08-20 13:25:55 | INFO | services.auth_service | Worker-20344 | User logged out
2025-09-11 13:31:54 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "", "count": 10, "mode": "practice"}, "timestamp": "2025-09-11T08:01:54.445063", "logger": "chat_service"}
2025-09-11 13:31:54 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "Do-It-Today-PDF.pdf", "content_length": 174191}, "timestamp": "2025-09-11T08:01:54.446063", "logger": "chat_service"}
2025-09-11 13:31:54 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 13:31:59 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 13:31:59 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 1405}, "timestamp": "2025-09-11T08:01:59.152949", "logger": "chat_service"}
2025-09-11 13:32:21 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 2090
2025-09-11 13:32:32 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 2169
2025-09-11 13:33:01 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "", "count": 10, "mode": "practice"}, "timestamp": "2025-09-11T08:03:01.057945", "logger": "chat_service"}
2025-09-11 13:33:01 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "Do-It-Today-PDF.pdf", "content_length": 174191}, "timestamp": "2025-09-11T08:03:01.059531", "logger": "chat_service"}
2025-09-11 13:33:01 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 13:33:05 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 13:33:05 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 1407}, "timestamp": "2025-09-11T08:03:05.806331", "logger": "chat_service"}
2025-09-11 13:34:59 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 3578
2025-09-11 13:35:42 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "author philosophy", "count": 10, "mode": "practice"}, "timestamp": "2025-09-11T08:05:42.059958", "logger": "chat_service"}
2025-09-11 13:35:42 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "Do-It-Today-PDF.pdf", "content_length": 174191}, "timestamp": "2025-09-11T08:05:42.060467", "logger": "chat_service"}
2025-09-11 13:35:42 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 13:35:49 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 13:35:49 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 1300}, "timestamp": "2025-09-11T08:05:49.195449", "logger": "chat_service"}
2025-09-11 13:39:07 | INFO | pdf_service | Worker-26660 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf"}, "timestamp": "2025-09-11T08:09:07.729816", "logger": "pdf_service"}
2025-09-11 13:39:07 | INFO | pdf_service | Worker-26660 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf"}, "timestamp": "2025-09-11T08:09:07.730818", "logger": "pdf_service"}
2025-09-11 13:39:07 | INFO | pdf_service | Worker-26660 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf", "pages": 272}, "timestamp": "2025-09-11T08:09:07.754693", "logger": "pdf_service"}
2025-09-11 13:39:15 | INFO | pdf_service | Worker-26660 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf", "extracted_length": 272564}, "timestamp": "2025-09-11T08:09:15.901139", "logger": "pdf_service"}
2025-09-11 13:39:15 | INFO | cache | Worker-26660 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf", "cache_key": "57475f8f528dd5cf5ab48329d65c6c1a"}, "timestamp": "2025-09-11T08:09:15.908663", "logger": "cache"}
2025-09-11 13:39:15 | INFO | pdf_service | Worker-26660 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf"}, "timestamp": "2025-09-11T08:09:15.908663", "logger": "pdf_service"}
2025-09-11 13:39:15 | INFO | pdf_service | Worker-26660 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf"}, "timestamp": "2025-09-11T08:09:15.956457", "logger": "pdf_service"}
2025-09-11 13:39:15 | INFO | cache | Worker-26660 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf", "cached_at": "2025-09-11T13:39:15.902650"}, "timestamp": "2025-09-11T08:09:15.960456", "logger": "cache"}
2025-09-11 13:39:15 | INFO | pdf_service | Worker-26660 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\Five Love Languages(1).pdf", "text_length": 272564}, "timestamp": "2025-09-11T08:09:15.960456", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf"}, "timestamp": "2025-09-11T08:59:56.302078", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf"}, "timestamp": "2025-09-11T08:59:56.306629", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf", "pages": 3}, "timestamp": "2025-09-11T08:59:56.318075", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf", "extracted_length": 3649}, "timestamp": "2025-09-11T08:59:56.386087", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | cache | Worker-26660 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf", "cache_key": "4df81e561605915a2001936179e7f78f"}, "timestamp": "2025-09-11T08:59:56.388095", "logger": "cache"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf"}, "timestamp": "2025-09-11T08:59:56.389097", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf"}, "timestamp": "2025-09-11T08:59:56.395118", "logger": "pdf_service"}
2025-09-11 14:29:56 | INFO | cache | Worker-26660 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf", "cached_at": "2025-09-11T14:29:56.386087"}, "timestamp": "2025-09-11T08:59:56.397639", "logger": "cache"}
2025-09-11 14:29:56 | INFO | pdf_service | Worker-26660 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\counter flow experiment.pdf", "text_length": 3649}, "timestamp": "2025-09-11T08:59:56.397639", "logger": "pdf_service"}
2025-09-11 14:30:11 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 520
2025-09-11 14:30:27 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "", "count": 10, "mode": "practice"}, "timestamp": "2025-09-11T09:00:27.403933", "logger": "chat_service"}
2025-09-11 14:30:27 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "counter flow experiment.pdf", "content_length": 3649}, "timestamp": "2025-09-11T09:00:27.404969", "logger": "chat_service"}
2025-09-11 14:30:27 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 14:30:34 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 14:30:34 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 1612}, "timestamp": "2025-09-11T09:00:34.040718", "logger": "chat_service"}
2025-09-11 14:48:21 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 2674
2025-09-11 15:10:41 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "", "count": 25, "mode": "practice"}, "timestamp": "2025-09-11T09:40:41.541874", "logger": "chat_service"}
2025-09-11 15:10:41 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "counter flow experiment.pdf", "content_length": 3649}, "timestamp": "2025-09-11T09:40:41.543300", "logger": "chat_service"}
2025-09-11 15:10:41 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 15:10:46 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 15:10:46 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 2495}, "timestamp": "2025-09-11T09:40:46.801394", "logger": "chat_service"}
2025-09-11 15:10:53 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 2030
2025-09-11 15:12:17 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 1870
2025-09-11 15:19:31 | INFO | chat_service | Worker-26660 | Successfully generated response for token user_c8324b246aa0, length: 1639
2025-09-11 15:24:53 | INFO | chat_service | Worker-26660 | {"message": "Generating questions", "data": {"token": "user_c8324b246aa0", "topic": "counter flow", "count": 25, "mode": "quiz"}, "timestamp": "2025-09-11T09:54:53.045097", "logger": "chat_service"}
2025-09-11 15:24:53 | INFO | chat_service | Worker-26660 | {"message": "Processing PDF for questions", "data": {"filename": "counter flow experiment.pdf", "content_length": 3649}, "timestamp": "2025-09-11T09:54:53.048543", "logger": "chat_service"}
2025-09-11 15:24:53 | INFO | chat_service | Worker-26660 | Sending request to Gemini AI
2025-09-11 15:25:04 | INFO | chat_service | Worker-26660 | Gemini AI response received
2025-09-11 15:25:04 | INFO | chat_service | Worker-26660 | {"message": "Gemini AI response received", "data": {"response_length": 7291}, "timestamp": "2025-09-11T09:55:04.340195", "logger": "chat_service"}
2025-09-11 15:34:15 | WARNING | chat_service | Worker-26660 | Rate limit/quota hit, waiting before retry 1: 429 Resource has been exhausted (e.g. check quota).
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | === LOGIN ATTEMPT DEBUG ===
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Received username: 'surya' (length: 5)
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Received password: 'prasath' (length: 7)
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Expected username: 'vsbec' (length: 5)
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Expected password: 'vsbec' (length: 5)
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Username match: False
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | Password match: False
2025-09-14 11:10:40 | INFO | services.auth_service | Worker-21692 | === END DEBUG ===
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | === LOGIN ATTEMPT DEBUG ===
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Received username: 'vsbec' (length: 5)
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Received password: 'vsbec' (length: 5)
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Expected username: 'vsbec' (length: 5)
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Expected password: 'vsbec' (length: 5)
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Username match: True
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | Password match: True
2025-09-14 11:10:48 | INFO | services.auth_service | Worker-21692 | === END DEBUG ===
2025-09-14 11:11:04 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf"}, "timestamp": "2025-09-14T05:41:04.623159", "logger": "pdf_service"}
2025-09-14 11:11:04 | INFO | pdf_service | Worker-21692 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf"}, "timestamp": "2025-09-14T05:41:04.624304", "logger": "pdf_service"}
2025-09-14 11:11:04 | INFO | pdf_service | Worker-21692 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "pages": 179}, "timestamp": "2025-09-14T05:41:04.758834", "logger": "pdf_service"}
2025-09-14 11:11:07 | INFO | pdf_service | Worker-21692 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "extracted_length": 292625}, "timestamp": "2025-09-14T05:41:07.414738", "logger": "pdf_service"}
2025-09-14 11:11:07 | INFO | cache | Worker-21692 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "cache_key": "eb7803e6abc7602633110835d476d114"}, "timestamp": "2025-09-14T05:41:07.421788", "logger": "cache"}
2025-09-14 11:11:07 | INFO | pdf_service | Worker-21692 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf"}, "timestamp": "2025-09-14T05:41:07.422750", "logger": "pdf_service"}
2025-09-14 11:11:07 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf"}, "timestamp": "2025-09-14T05:41:07.431748", "logger": "pdf_service"}
2025-09-14 11:11:07 | INFO | cache | Worker-21692 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "cached_at": "2025-09-14T11:11:07.415747"}, "timestamp": "2025-09-14T05:41:07.436752", "logger": "cache"}
2025-09-14 11:11:07 | INFO | pdf_service | Worker-21692 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "text_length": 292625}, "timestamp": "2025-09-14T05:41:07.437771", "logger": "pdf_service"}
2025-09-14 11:11:23 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 1167
2025-09-14 11:14:31 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 892
2025-09-14 11:14:45 | INFO | chat_service | Worker-21692 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "", "count": 5, "mode": "quiz"}, "timestamp": "2025-09-14T05:44:45.404173", "logger": "chat_service"}
2025-09-14 11:14:45 | INFO | chat_service | Worker-21692 | {"message": "Processing PDF for questions", "data": {"filename": "_OceanofPDF.com_Most_and_more_-_Mahatria_Ra.pdf", "content_length": 292625}, "timestamp": "2025-09-14T05:44:45.405175", "logger": "chat_service"}
2025-09-14 11:14:45 | INFO | chat_service | Worker-21692 | Sending request to Gemini AI
2025-09-14 11:14:53 | INFO | chat_service | Worker-21692 | Gemini AI response received
2025-09-14 11:14:53 | INFO | chat_service | Worker-21692 | {"message": "Gemini AI response received", "data": {"response_length": 1664}, "timestamp": "2025-09-14T05:44:53.295341", "logger": "chat_service"}
2025-09-14 11:19:50 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf"}, "timestamp": "2025-09-14T05:49:50.534908", "logger": "pdf_service"}
2025-09-14 11:19:50 | INFO | pdf_service | Worker-21692 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf"}, "timestamp": "2025-09-14T05:49:50.536914", "logger": "pdf_service"}
2025-09-14 11:19:51 | INFO | pdf_service | Worker-21692 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf", "pages": 2328}, "timestamp": "2025-09-14T05:49:51.430464", "logger": "pdf_service"}
2025-09-14 11:21:40 | INFO | pdf_service | Worker-21692 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf", "extracted_length": 15371657}, "timestamp": "2025-09-14T05:51:40.552453", "logger": "pdf_service"}
2025-09-14 11:21:40 | INFO | cache | Worker-21692 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf", "cache_key": "4869796f0bec738e20eea748d97fb3c1"}, "timestamp": "2025-09-14T05:51:40.692541", "logger": "cache"}
2025-09-14 11:21:40 | INFO | pdf_service | Worker-21692 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf"}, "timestamp": "2025-09-14T05:51:40.738917", "logger": "pdf_service"}
2025-09-14 11:21:40 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf"}, "timestamp": "2025-09-14T05:51:40.753929", "logger": "pdf_service"}
2025-09-14 11:21:40 | INFO | cache | Worker-21692 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf", "cached_at": "2025-09-14T11:21:40.553456"}, "timestamp": "2025-09-14T05:51:40.882932", "logger": "cache"}
2025-09-14 11:21:40 | INFO | pdf_service | Worker-21692 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\Mahabharata (Unabridged in English).pdf", "text_length": 15371657}, "timestamp": "2025-09-14T05:51:40.882932", "logger": "pdf_service"}
2025-09-14 11:23:37 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 818
2025-09-14 11:24:40 | INFO | chat_service | Worker-21692 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "inside story", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-14T05:54:40.454307", "logger": "chat_service"}
2025-09-14 11:24:40 | INFO | chat_service | Worker-21692 | {"message": "Processing PDF for questions", "data": {"filename": "Mahabharata (Unabridged in English).pdf", "content_length": 15371657}, "timestamp": "2025-09-14T05:54:40.454307", "logger": "chat_service"}
2025-09-14 11:24:40 | INFO | chat_service | Worker-21692 | Sending request to Gemini AI
2025-09-14 11:24:44 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 15
}
]
2025-09-14 11:24:49 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 2: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 10
}
]
2025-09-14 11:24:51 | ERROR | chat_service | Worker-21692 | {"message": "Error generating questions", "data": {"error": "Failed to generate AI response after all retries"}, "timestamp": "2025-09-14T05:54:51.020271", "logger": "chat_service"}
Traceback (most recent call last):
  File "D:\Files\learning\backend\services\chat_service.py", line 479, in generate_questions
    ai_response = await generate_content_async(rotated_model, context)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\services\chat_service.py", line 202, in generate_content_async
    raise Exception("Failed to generate AI response after all retries")
Exception: Failed to generate AI response after all retries
2025-09-14 11:25:02 | INFO | chat_service | Worker-21692 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-14T05:55:02.208637", "logger": "chat_service"}
2025-09-14 11:25:02 | INFO | chat_service | Worker-21692 | {"message": "Processing PDF for questions", "data": {"filename": "Mahabharata (Unabridged in English).pdf", "content_length": 15371657}, "timestamp": "2025-09-14T05:55:02.210200", "logger": "chat_service"}
2025-09-14 11:25:02 | INFO | chat_service | Worker-21692 | Sending request to Gemini AI
2025-09-14 11:25:05 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 54
}
]
2025-09-14 11:25:09 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 2: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 50
}
]
2025-09-14 11:25:11 | ERROR | chat_service | Worker-21692 | {"message": "Error generating questions", "data": {"error": "Failed to generate AI response after all retries"}, "timestamp": "2025-09-14T05:55:11.490241", "logger": "chat_service"}
Traceback (most recent call last):
  File "D:\Files\learning\backend\services\chat_service.py", line 479, in generate_questions
    ai_response = await generate_content_async(rotated_model, context)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\services\chat_service.py", line 202, in generate_content_async
    raise Exception("Failed to generate AI response after all retries")
Exception: Failed to generate AI response after all retries
2025-09-14 11:25:58 | INFO | chat_service | Worker-21692 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "Kichaka-badha Parva", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-14T05:55:58.727172", "logger": "chat_service"}
2025-09-14 11:25:58 | INFO | chat_service | Worker-21692 | {"message": "Processing PDF for questions", "data": {"filename": "Mahabharata (Unabridged in English).pdf", "content_length": 15371657}, "timestamp": "2025-09-14T05:55:58.728179", "logger": "chat_service"}
2025-09-14 11:25:58 | INFO | chat_service | Worker-21692 | Sending request to Gemini AI
2025-09-14 11:26:03 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 56
}
]
2025-09-14 11:26:07 | WARNING | chat_service | Worker-21692 | Rate limit/quota hit, waiting before retry 2: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"
  quota_id: "GenerateContentInputTokensPerModelPerMinute-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-lite"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 1000000
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 52
}
]
2025-09-14 11:26:09 | ERROR | chat_service | Worker-21692 | {"message": "Error generating questions", "data": {"error": "Failed to generate AI response after all retries"}, "timestamp": "2025-09-14T05:56:09.295306", "logger": "chat_service"}
Traceback (most recent call last):
  File "D:\Files\learning\backend\services\chat_service.py", line 479, in generate_questions
    ai_response = await generate_content_async(rotated_model, context)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\services\chat_service.py", line 202, in generate_content_async
    raise Exception("Failed to generate AI response after all retries")
Exception: Failed to generate AI response after all retries
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf"}, "timestamp": "2025-09-14T05:57:20.192894", "logger": "pdf_service"}
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf"}, "timestamp": "2025-09-14T05:57:20.193893", "logger": "pdf_service"}
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf", "pages": 13}, "timestamp": "2025-09-14T05:57:20.196892", "logger": "pdf_service"}
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf", "extracted_length": 22444}, "timestamp": "2025-09-14T05:57:20.388902", "logger": "pdf_service"}
2025-09-14 11:27:20 | INFO | cache | Worker-21692 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf", "cache_key": "8e69f608e701cb0a596ce9a1ecc08f52"}, "timestamp": "2025-09-14T05:57:20.393524", "logger": "cache"}
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf"}, "timestamp": "2025-09-14T05:57:20.393524", "logger": "pdf_service"}
